customer_id,churn_risk
2103-ZRXFN,0.5514043641787622
9752-ZNQUT,0.5513596900876719
0670-KDOMA,0.5513335499195208
2862-PFNIK,0.5509309850108958
8617-ENBDS,0.5504286415989792
9696-RMYBA,0.549678346707459
9588-OZDMQ,0.5488082869799573
7245-NIIWQ,0.5481686144722291
5288-AHOUP,0.5480992608643969
8035-PWSEV,0.5478212593274188
3904-UKFRE,0.5474039083578605
4853-OITSN,0.5469262233082252
6907-FLBER,0.5469227384629565
4521-YEEHE,0.5454503968432158
0248-IPDFW,0.5444259278921433
3292-PBZEJ,0.5439775730142685
5133-POWUA,0.5438904335860283
0793-TWELN,0.5430284855795731
4537-DKTAL,0.5427006777922637
8266-VBFQL,0.5418395798268225
3278-FSIXX,0.5414391359061648
0420-HLGXF,0.5410488924460011
2959-FENLU,0.5404797785328723
8104-OSKWT,0.5388393648429455
5879-SESNB,0.5386084245204316
4536-PLEQY,0.5380464503258431
2523-EWWZL,0.5379404143051364
1766-GKNMI,0.5371358874807535
9885-AIBVB,0.5366951284440974
3566-HJGPK,0.5361078767770077
6103-BOCOU,0.5351400093456019
6860-YRJZP,0.5346399365904186
9279-CJEOJ,0.5344923752521773
0674-DGMAQ,0.5343019868937371
3496-LFSZU,0.533938497695489
9274-UARKJ,0.5338539485698993
1078-TDCRN,0.5336301345424674
5233-AOZUF,0.533498799517659
0225-ZORZP,0.5333985758517564
2085-BOJKI,0.5313344685187914
8541-QVFKM,0.5307720177400231
4236-UJPWO,0.5305313010731793
3716-UVSPD,0.5303093934060646
5271-DBYSJ,0.5296967644830375
3130-ICDUP,0.5292301798612837
0581-BXBUB,0.5288798294704363
0928-JMXNP,0.5286252944244505
2135-DQWAQ,0.5275173503107388
8710-YGLWG,0.5273305331074242
8950-MTZNV,0.5273305331074242
0315-LVCRK,0.5265857636558566
6185-TASNN,0.5257257797613971
4634-JLRJT,0.5252204478098494
0082-LDZUE,0.5251660785641431
4183-MYFRB,0.5251161670504275
3420-ZDBMA,0.5249856912919205
5022-KVDQT,0.5245474227099404
6267-DCFFZ,0.5233695629134814
8819-IMISP,0.5228962977553205
5652-MSDEY,0.522067385912321
6198-RTPMF,0.5213206701121098
1728-BQDMA,0.5211787784746695
2665-NPTGL,0.5209039398834556
7422-WNBTY,0.5201744932241014
6339-YPSAH,0.5199031043098131
5365-LLFYV,0.5193594335481447
9506-UXUSK,0.5192062642318107
0258-NOKBL,0.5191974160012324
9093-FPDLG,0.5186431497530724
8709-KRDVL,0.5183789194489288
5989-PGKJB,0.5179087593296868
5692-ICXLW,0.5178284426102332
2187-PKZAY,0.5177871829365056
8903-WMRNW,0.5171410272681995
0848-ZGQIJ,0.5171043246079928
7952-OBOYL,0.5166064403001686
1226-IENZN,0.51559803559904
9992-UJOEL,0.5147319850626636
3798-EPWRR,0.5139158594849772
9773-PEQBZ,0.5134990332455036
4706-DGAHW,0.5125882410701408
8064-RAVOH,0.5125610413095398
3703-KBKZP,0.5122128376046421
6260-ONULR,0.512176717179447
5650-YLIBA,0.5120618843897028
1932-UEDCX,0.5114777818233927
9631-XEYKE,0.5113441634932204
4612-SSVHJ,0.5111230605159073
2831-EBWRN,0.5096312381144689
4815-GBTCD,0.509451112788797
1845-ZLLIG,0.5088475211933224
7901-TBKJX,0.5088410825738271
5405-ZMYXQ,0.5087956455043136
9214-EKVXR,0.5086308322897635
5226-NOZFC,0.5082455913196813
2080-CAZNM,0.5079059016833247
9743-DQKQW,0.507280692949085
8224-DWCKX,0.5070109465801308
9208-OLGAQ,0.5063438067117039
4480-QQRHC,0.5051058119341972
8132-YPVBX,0.5043540778117356
0196-JTUQI,0.5025934707179156
1941-HOSAM,0.5022034586969799
3951-NJCVI,0.5017614995564296
7315-WYOAW,0.5011657930042235
2832-KJCRD,0.5005656743246817
8563-OYMQY,0.5004146041033436
0434-CSFON,0.5003098211646085
2504-DSHIH,0.49974525402832
0432-CAJZV,0.49900776900428745
0570-BFQHT,0.49867202036724206
5630-IXDXV,0.4984017037500288
9494-MRNYX,0.4981919170573262
6242-MBHPK,0.4970709096612575
2969-QWUBZ,0.49697879019388813
4123-DVHPH,0.49686242576020656
2739-CACDQ,0.4957953388658756
6923-JHPMP,0.49547279584000203
2800-QQUSO,0.4950912489827479
5019-GQVCR,0.49445726965266396
2235-DWLJU,0.4943876306067832
5183-SNMJQ,0.4937735811537226
3384-CTMSF,0.493627035181356
1307-ATKGB,0.49349773551211845
2325-NBPZG,0.49282758688566036
7586-ZATGZ,0.4927191547915219
8445-DNBAE,0.49268342904640955
0749-IRGQE,0.4925641700692487
2799-ARNLO,0.491986339862555
4647-MUZON,0.4915458755986751
0491-KAPQG,0.4913965816591363
3956-MGXOG,0.49117917504303577
7901-HXJVA,0.4911618926890742
3453-RTHJQ,0.49036559096518245
8270-RKSAP,0.49025670048403547
6212-ATMLK,0.4899108015381292
8180-AKMJV,0.4895728786147479
5760-FXFVO,0.48841322049822106
7978-DKUQH,0.48777731043480727
3413-BMNZE,0.48774704470413055
5453-AXEPF,0.48771930050522194
4983-CCWMC,0.48671824327314867
5666-CYCYZ,0.48582676773534084
9355-NPPFS,0.4858059838701422
3771-PZOBW,0.4856506791115918
1730-ZMAME,0.4853659929148729
9903-LYSAB,0.4853501639463505
2209-XADXF,0.4850547244168809
5016-IBERQ,0.48493865381846585
3588-WSTTJ,0.4840668778568056
5153-RTHKF,0.4840628396434491
3082-VQXNH,0.482891279307135
4690-PKDQG,0.4828714370173286
0018-NYROU,0.48238194888329067
1077-HUUJM,0.48214745180934476
5044-LRQAQ,0.4815665213898883
6705-LXORM,0.48147219321931106
1384-RCUXW,0.4811528678031058
6030-REHUX,0.4806274644677683
3312-UUMZW,0.4806172389419642
9244-ZVAPM,0.4804480277730234
5857-TYBCJ,0.4795368305658066
4299-SIMNS,0.4793561185031375
4223-WOZCM,0.4792302621814326
2018-QKYGT,0.4788862204379084
8584-KMVXD,0.4784333377913093
9432-VOFYX,0.4781755845874728
2468-SJFLM,0.47762320209696846
1302-UHBDD,0.476596662870783
3002-WQZWT,0.47644938249969904
7508-SMHXL,0.47605513755442336
4291-SHSBH,0.4754286047621074
5339-PXDVH,0.4753187144929567
9638-JIQYA,0.47504289026888535
8818-DOPVL,0.4745639035758892
8720-RQSBJ,0.4745086890115905
7801-KICAO,0.47420947540944075
4062-HBMOS,0.47404748240645433
0899-LIIBW,0.47402769829165464
1754-GKYPY,0.4739739124467105
5858-EAFCZ,0.47300348777481965
9058-MJLZC,0.4726750890980057
3961-SXAXY,0.4714158749554796
6650-VJONK,0.4714158749554796
3916-NRPAP,0.4707921307504671
9398-MMQTO,0.4706543321098151
0508-OOLTO,0.4702909496777575
3223-DWFIO,0.4691373437205323
0447-RXSGD,0.46908174568359123
4029-HPFVY,0.4690340255014898
3714-NTNFO,0.4689962843578252
6582-OIVSP,0.46878349783944917
7754-IXRMC,0.46878349783944917
1016-DJTSV,0.46843718850413274
4546-FOKWR,0.4683175305931251
0439-IFYUN,0.46813456734764103
1942-OQFRW,0.46734700875962587
7252-NTGSS,0.46613587879183016
4065-JJAVA,0.4658869097777463
0374-IOEGQ,0.46568919550611443
1423-BMPBQ,0.4654555156364885
2916-BQZLN,0.46404634689107704
4146-SVFUD,0.4638486881127006
3481-JHUZH,0.46363089147534725
6994-KERXL,0.46338921223454876
1580-BMCMR,0.46327894826848537
6362-QHAFM,0.4631536859223481
9529-OFXHY,0.4624264092258219
5605-IYGFG,0.4623963023646077
8800-JOOCF,0.46229128850895695
9365-SRSZE,0.46223264745771364
4343-EJVQB,0.46182299181382197
1575-KRZZE,0.4610846051258947
1471-GIQKQ,0.4608869097777463
0958-YHXGP,0.46058154487835506
7714-YXSMB,0.46038909413847856
7442-YGZFK,0.46018693135790123
1028-FFNJK,0.4600279847755469
1335-NTIUC,0.4591779479911012
7339-POGZN,0.4590144690733418
3955-JBZZM,0.45848320605388243
0114-PEGZZ,0.45842831177792215
5122-CYFXA,0.4572828227331015
9053-EJUNL,0.4567064236732296
0988-JRWWP,0.45622979483310067
2672-OJQZP,0.4558999575210059
0921-OHLVP,0.45574140117397344
0141-YEAYS,0.45533454032039505
2424-WVHPL,0.4551384437791042
7126-RBHSD,0.4543564015318245
2378-VTKDH,0.45342332057424434
5119-KEPFY,0.45313573258487094
4686-UXDML,0.4522939468673705
9133-AYJZG,0.4522320140440771
9450-TRJUU,0.4517078067584211
6145-NNPNO,0.45123897865781115
4570-QHXHL,0.4509139392597301
0428-IKYCP,0.45049738563696673
6458-CYIDZ,0.44992501858334266
3088-LHEFH,0.4497445997428809
2081-KJSQF,0.44864683774040187
1478-VPOAD,0.44857593725614536
7562-UXTPG,0.4478500496957967
8687-BAFGU,0.4477789311006058
1453-RZFON,0.44771981275108935
0577-WHMEV,0.44718075787739936
5035-BVCXS,0.44715160700823886
3597-MVHJT,0.4463987345402432
3577-AMVUX,0.4451855861259012
2697-NQBPF,0.44470006565772374
2637-FKFSY,0.4444303269336169
0147-ESWWR,0.4441119444733586
9629-NHXFW,0.44385059523009757
9167-APMXZ,0.4429205262497935
2507-QZPQS,0.4427828979971735
6817-WTYHE,0.4419026397723762
3352-ALMCK,0.44144706948802986
6486-LHTMA,0.44095354493043293
3587-PMCOY,0.44049082520269545
1391-UBDAR,0.43980068222994767
4948-WBBKL,0.43954111080597863
2603-HVKCG,0.4394800683286201
8490-BXHEO,0.43938249435653326
0623-GDISB,0.4390827117529124
8903-XEBGX,0.4390651093668849
4998-IKFSE,0.43876675792371117
5899-OUVKV,0.43848195820520686
4661-NJEUX,0.43766875252810217
8654-DHAOW,0.43731475514417817
1658-TJVOA,0.4368114502955831
8648-PFRMP,0.436322965817924
6078-VESFR,0.4352845239000221
2675-DHUTR,0.4351713584590539
1104-TNLZA,0.4350816753318166
7924-GJZFI,0.43469497263400325
6339-DKLMK,0.4346767606448085
5522-JBWMO,0.43466238546804314
2974-GGUXS,0.43441362571968534
0093-EXYQL,0.43395174572138795
9644-UMGQA,0.4339283766439448
8272-ONJLV,0.43375195600951405
3196-NVXLZ,0.43317032243713255
4583-PARNH,0.43303334488994416
1855-AGAWH,0.43264979793903974
1689-YQBYY,0.43257449642922086
1769-GRUIK,0.4315130852389434
3748-FVMZZ,0.4309463885430266
5144-TVGLP,0.4304929519784118
9979-RGMZT,0.4298694416059716
2070-XYMFH,0.42985704646814654
1910-FMXJM,0.42951925571081156
0682-USIXD,0.4292210468637218
6557-BZXLQ,0.42862560227182667
1895-QTKDO,0.428613889967502
4137-BTIKL,0.428458546122885
3733-LSYCE,0.4278134961146777
7020-OZKXZ,0.4274825811238043
2988-PLAHS,0.42732918521990243
5606-AMZBO,0.42717181101636265
6158-HDPXZ,0.4251770686219015
1469-LBJQJ,0.4249267745756512
4238-JSSWH,0.4239044805163607
8456-QDAVC,0.423741751682561
2432-TFSMK,0.42360914288024576
5948-UJZLF,0.4234718000518477
0650-BWOZN,0.4231587140532039
4360-PNRQB,0.42156363848219086
0455-XFASS,0.4213253353096278
3692-JHONH,0.4205268487110482
5647-FXOTP,0.4201243087034664
7853-OETYL,0.41992032818682096
0585-EGDDA,0.4198063082499574
0581-MDMPW,0.4197457737370786
7718-RXDGG,0.4194997705570721
8189-XRIKE,0.4192002369597635
7460-ITWWP,0.4190766302065723
1406-PUQVY,0.41835615980457247
2369-FEVNO,0.4180361873808311
0221-WMXNQ,0.41749167109507446
3003-CMDUU,0.4171163891757781
6692-YQHXC,0.4169946523226995
3191-CSNMG,0.41690750716831426
5035-PGZXH,0.41634951352025296
7233-DRTRF,0.4153932494773302
4716-HHKQH,0.41495001298429507
7855-DIWPO,0.4147281134751583
7048-GXDAY,0.41463227963112864
8012-SOUDQ,0.4145643695506724
2692-BUCFV,0.4139515091273197
4465-VDKIQ,0.4138497985778009
2694-CIUMO,0.4138245057653186
3842-QTGDL,0.41376747628559735
4741-WWJQZ,0.41353483209285136
8849-AYPTR,0.4120639371324258
9572-WUKSB,0.41195292112942994
9576-SYUHJ,0.4113595667774435
8990-ZXLSU,0.41121858941265477
2495-KZNFB,0.4111847396785607
3995-WFCSM,0.4111709636694975
2501-XWWTZ,0.41027012531075013
0817-HSUSE,0.41024967044382193
5331-RGMTT,0.4099039881419123
7852-LECYP,0.40983760826659177
1035-IPQPU,0.4097260334585633
8778-LMWTJ,0.4096961945849924
5960-MVTUK,0.4095890253375757
2675-OTVVJ,0.4091493125385876
9348-YVOMK,0.4090727391188757
6844-DZKRF,0.4090649159173577
6048-QBXKL,0.4090261585726536
1608-GMEWB,0.4088343956860871
2874-YXVVA,0.4084992023907995
6259-WJQLC,0.408424809264725
8805-JNRAZ,0.4084144245154688
5626-MGTUK,0.4083273134285877
6034-YMTOB,0.40826857084742896
4553-DVPZG,0.40817896602005094
8785-CJSHH,0.4081307587597005
0410-IPFTY,0.408006884039052
7243-LCGGZ,0.4073043626105504
7658-UYUQS,0.40663336213422696
9129-UXERG,0.4062929580664275
6377-WHAOX,0.40591105172854147
9667-TKTVZ,0.4054750100781523
0829-XXPLX,0.4054745660042773
5950-AAAGJ,0.4051337907678122
2347-WKKAE,0.405043207444262
1013-QCWAM,0.40495376716121984
7729-JTEEC,0.40481888233538377
9518-XXBXE,0.40473538178777796
3094-JOJAI,0.4047347082053886
3594-KADLU,0.4044400672219676
5906-BFOZT,0.40415286080426854
2607-FBDFF,0.40390430611498124
9944-AEXBM,0.40327792825496517
9112-WSNPU,0.4030596424165222
8544-GOQSH,0.4028943121444989
9508-ILZDG,0.4018366440864917
9620-ENEJV,0.4018290835510973
1101-SSWAG,0.4017047356402971
2720-FVBQP,0.40164364174081824
5392-AKEMH,0.40135975342368335
2903-YYTBW,0.40062440996091203
2122-YWVYA,0.3992477833335819
7246-ZGQDF,0.3990675530600905
6137-NICCO,0.39882308317837
1777-JYQPJ,0.39800852031575856
9552-TGUZV,0.3978217828434435
9537-VHDTA,0.3972392383361574
1194-HVAIF,0.39676190718744714
2519-LBNQL,0.39668344590091764
8630-FJLIB,0.39664603576093954
6416-YJTTB,0.39639797205042554
6888-SBYAI,0.3963330364030648
8212-CRQXP,0.395560109218083
2853-CWQFQ,0.39554834781652387
1228-ZLNBX,0.3953298875648492
4128-ETESU,0.394951249104903
0430-IHCDJ,0.3949009025802447
5439-WIKXB,0.3947578258974665
6542-LWGXJ,0.39468514852447634
6522-YRBXD,0.3946690648457234
6022-KOUQO,0.3942724919485997
5207-PLSTK,0.3940302071303768
0080-OROZO,0.3938612678730557
1550-EENBN,0.3938324871918378
4061-UKJWL,0.39370434057878
2921-XWDJH,0.39365074274375345
1636-NTNCO,0.39363670762135017
1996-DBMUS,0.39321066595282284
5482-VXSXJ,0.3929292192697915
3312-ZWLGF,0.3926282344885994
7284-BUYEC,0.39255958771233423
9261-WDCAF,0.3923715328703753
0015-UOCOJ,0.39234719647261135
0096-BXERS,0.3913726445619836
0374-AACSZ,0.39080689103916333
0311-QYWSS,0.39057731185442657
7975-TZMLR,0.39050576352658345
7794-JASDG,0.3897715053953128
2273-QCKXA,0.3897155010951714
2792-LSHWX,0.38874038340314043
9796-BPKIW,0.38854319486767
7504-UWHNB,0.38825079077069796
2014-MKGMH,0.38799874902573156
8660-BUETV,0.38789204704283564
3162-KKZXO,0.38714216704300397
5146-CBVOE,0.38686148046719204
6693-FRIRW,0.3865088041776685
9819-FBNSV,0.3864617009211441
9895-VFOXH,0.3863897364428253
5175-WLYXL,0.38618976680892403
2322-VCZHZ,0.38601090339551675
6988-CJEYV,0.3853898747400386
2203-GHNWN,0.38532853083371577
9793-WECQC,0.38515741100425793
6778-YSNIH,0.3851031039539482
1212-GLHMD,0.3849724666446433
7129-ACFOG,0.38479310726737365
3688-FTHLT,0.3846938649129813
2452-KDRRH,0.3842185319822141
6599-SFQVE,0.3841875032675949
1635-FJFCC,0.38390116962166887
2101-RANCD,0.38366740140227285
5222-IMUKT,0.3831558339791426
5371-VYLSX,0.38309211119821307
3258-SANFR,0.38243535788597127
9108-EJFJP,0.3824260816246144
3737-XBQDD,0.3822810750242368
1833-TCXKK,0.38198225385115253
3853-LYGAM,0.3817847294678739
8058-DMYRU,0.38131772656951995
3439-GVUSX,0.38131485774477947
2573-GYRUU,0.3810048073341815
7501-VTYLJ,0.3809381536160702
1482-OXZSY,0.3804900193583795
7047-FWEYA,0.3800527001981312
2049-BAFNW,0.37969776310683234
0411-EZJZE,0.37953297217953824
3969-GYXEL,0.37940459234311463
6559-PDZLR,0.3786120914841422
8885-QSQBX,0.3785486148857927
2181-UAESM,0.3784326867947162
3349-ANQNH,0.3774842783853435
7312-XSBAT,0.3773075176889236
2476-YGEFM,0.3767442803000744
8757-TFHHJ,0.37617147807003265
1442-BQPVU,0.3758054787988337
2038-LLMLM,0.3757944081649816
8286-AFUYI,0.3755172246486305
1307-TVUFB,0.37498012127077296
0599-XNYDO,0.3748128335482972
1791-PQHBB,0.37457246970213887
0531-ZZJWQ,0.37456992683745893
2465-BLLEU,0.3742207429604503
5609-IMCGG,0.37390114077437353
9699-UBQFS,0.37387124127218013
4989-LIXVT,0.3730228487760885
1818-ESQMW,0.37291368846339235
4526-ZJJTM,0.3719912597858812
4488-KQFDT,0.37190423754568314
9584-EXCDZ,0.3715346553036578
3005-TYFRD,0.37105148249777997
3211-AAPKX,0.37097638967100766
9281-OFDMF,0.37092692896025914
9505-SQFSW,0.37009355538592337
7129-CAKJW,0.369786432520016
5461-QKNTN,0.3693940521185153
5600-KTXFM,0.369227270247267
5895-QSXOD,0.36894472536144085
9272-LSVYH,0.3687475819740177
5780-INQIK,0.3684391717346501
7272-QDCKA,0.36798065754767023
5649-RXQTV,0.36759295460611624
3987-KQDDU,0.3674952234102035
6481-ESCNL,0.3673953398404112
1456-TWCGB,0.3673646757342728
7401-RUBNK,0.36732055442130473
0082-OQIQY,0.36728018945918384
1379-FRVEB,0.36690690015837363
9927-DSWDF,0.3666975174410513
5404-GGUKR,0.366400100562013
2208-UGTGR,0.36598464488337185
7410-OIEDU,0.3656791538287797
2604-IJPDU,0.365442089285743
7967-HYCDE,0.36433375508697813
7245-JMTTQ,0.3633961138251937
5996-DAOQL,0.3632463438415222
8262-COGGB,0.3632463438415222
4781-ZXYGU,0.3626375388439088
8627-ZYGSZ,0.362348055766686
7567-ECMCM,0.36214170326486267
6786-OBWQR,0.3620873337793911
7298-IZWLY,0.3620040154649968
2786-GCDPI,0.3618696943411013
7389-KBFIT,0.3615758770733373
4238-HFHSN,0.3610240210318449
5543-QDCRY,0.3605042470754776
2957-JIRMN,0.3599943240075813
1346-UFHAX,0.35998049672991556
8993-IZEUX,0.35985460260557106
7176-WIONM,0.3597562521310184
2927-QRRQV,0.35948777253810604
4636-JGAAI,0.3594725725273149
5312-UXESG,0.3592182370767775
6351-SCJKT,0.3591717229853767
6726-WEXXK,0.3588982613575851
6537-QLGEX,0.35887991313845186
7404-JLKQG,0.3588750129261139
7064-FRRSW,0.35843891477441536
8981-FJGLA,0.35837090744153277
4581-LNWUM,0.3583449306780465
0376-OIWME,0.35779257187887525
1685-BQULA,0.35747866099912967
4824-GUCBY,0.35735537105510856
3351-NGXYI,0.3573511867993696
7982-VCELR,0.35698825274265256
2043-WVTQJ,0.3557648148270103
5999-LCXAO,0.3556131927655124
5445-GLVOT,0.35552778582235706
3446-QDSZF,0.35495446396594305
1728-CXQBE,0.35491237784530405
6075-SLNIL,0.35437055966803355
9278-VZKCD,0.3542642455675768
6646-JPPHA,0.354028224645908
4130-MZLCC,0.352742837950926
3503-TYDAY,0.35273140989169527
2480-SQIOB,0.35271518059357737
2823-LKABH,0.3526792134013339
6635-CPNUN,0.35215821747235415
7181-OQCUT,0.35207688774806706
8963-JLGJT,0.35144200736960174
